RPM, Speed, GearRatio1130, 2, 565.0
1320, 31, 42.5806451613
1306, 30, 43.5333333333
1286, 30, 42.8666666667
1238, 29, 42.6896551724
1206, 28, 43.0714285714
1173, 27, 43.4444444444
1146, 27, 42.4444444444
1129, 26, 43.4230769231
1080, 25, 43.2
1061, 24, 44.2083333333
1025, 24, 42.7083333333
1005, 23, 43.6956521739
968, 22, 44.0
958, 22, 43.5454545455
914, 21, 43.5238095238
886, 21, 42.1904761905
862, 20, 43.1
840, 19, 44.2105263158
822, 19, 43.2631578947
799, 18, 44.3888888889
759, 18, 42.1666666667
732, 17, 43.0588235294
719, 16, 44.9375
697, 16, 43.5625
702, 15, 46.8
686, 15, 45.7333333333
690, 14, 49.2857142857
700, 13, 53.8461538462
730, 13, 56.1538461538
776, 13, 59.6923076923
817, 12, 68.0833333333
831, 12, 69.25
830, 12, 69.1666666667
832, 11, 75.6363636364
832, 11, 75.6363636364
832, 11, 75.6363636364
827, 11, 75.1818181818
820, 11, 74.5454545455
814, 10, 81.4
804, 10, 80.4
776, 10, 77.6
778, 10, 77.8
787, 10, 78.7
818, 10, 81.8
875, 10, 87.5
893, 10, 89.3
967, 10, 96.7
1105, 10, 110.5
1228, 10, 122.8
1311, 10, 131.1
1364, 10, 136.4
1324, 10, 132.4
1260, 10, 126.0
1171, 10, 117.1
1067, 11, 97.0
953, 11, 86.6363636364
827, 11, 75.1818181818
695, 12, 57.9166666667
748, 12, 62.3333333333
716, 12, 59.6666666667
781, 12, 65.0833333333
770, 13, 59.2307692308
794, 13, 61.0769230769
841, 13, 64.6923076923
828, 15, 55.2
894, 14, 63.8571428571
924, 15, 61.6
928, 15, 61.8666666667
974, 15, 64.9333333333
986, 16, 61.625
998, 16, 62.375
1001, 16, 62.5625
1043, 17, 61.3529411765
1076, 17, 63.2941176471
1095, 18, 60.8333333333
1128, 18, 62.6666666667
1164, 19, 61.2631578947
1209, 19, 63.6315789474
1238, 20, 61.9
1269, 21, 60.4285714286
1333, 21, 63.4761904762
1361, 22, 61.8636363636
1384, 22, 62.9090909091
1435, 23, 62.3913043478
1482, 24, 61.75
1500, 24, 62.5
1528, 25, 61.12
1567, 25, 62.68
1582, 26, 60.8461538462
1622, 26, 62.3846153846
1647, 27, 61.0
1689, 27, 62.5555555556
1720, 27, 63.7037037037
1738, 28, 62.0714285714
1795, 29, 61.8965517241
1808, 29, 62.3448275862
1848, 30, 61.6
1903, 30, 63.4333333333
1929, 31, 62.2258064516
1974, 32, 61.6875
2021, 32, 63.15625
2033, 33, 61.6060606061
2087, 33, 63.2424242424
2120, 34, 62.3529411765
2140, 34, 62.9411764706
2180, 35, 62.2857142857
2233, 35, 63.8
2231, 36, 61.9722222222
2265, 37, 61.2162162162
2304, 37, 62.2702702703
2324, 37, 62.8108108108
2352, 38, 61.8947368421
2377, 38, 62.5526315789
2398, 39, 61.4871794872
2447, 39, 62.7435897436
2479, 39, 63.5641025641
2485, 40, 62.125
2513, 40, 62.825
2558, 41, 62.3902439024
2551, 41, 62.2195121951
2588, 41, 63.1219512195
2595, 42, 61.7857142857
2624, 42, 62.4761904762
2634, 42, 62.7142857143
2658, 43, 61.8139534884
2683, 43, 62.3953488372
2702, 43, 62.8372093023
2703, 43, 62.8604651163
2717, 44, 61.75
2726, 44, 61.9545454545
2743, 44, 62.3409090909
2751, 44, 62.5227272727
2753, 44, 62.5681818182
2771, 45, 61.5777777778
2783, 45, 61.8444444444
2782, 45, 61.8222222222
2787, 45, 61.9333333333
2796, 45, 62.1333333333
2806, 45, 62.3555555556
2813, 45, 62.5111111111
2836, 45, 63.0222222222
2849, 46, 61.9347826087
2863, 46, 62.2391304348
2846, 46, 61.8695652174
2852, 46, 62.0
2874, 46, 62.4782608696
2906, 46, 63.1739130435
2883, 46, 62.6739130435
2885, 46, 62.7173913043
